"Time","Condition","Line","EvoTime","Area","Radius","Volume"
"24h","PM",5,"t600",3521.249,33.4790735895542,157184.205864192
"24h","PM",5,"t600",12296.408,62.5625145830109,1025725.60642487
"24h","PM",5,"t600",114.988,6.04994356936507,927.5612148722
"24h","PM",5,"t600",5299.383,41.071230801795,290202.909733478
"24h","PM",5,"t600",11965.033,61.7137609647581,984542.915329923
"24h","PM",5,"t600",15958.778,71.2729739018401,1516572.75719901
"24h","PM",5,"t600",1192.217,19.4806174844736,30966.8311139823
"24h","PM",5,"t600",14668.298,68.3305514897247,1336390.52234084
"24h","PM",5,"t600",3228.029,32.0548521067868,137965.322921892
"24h","PM",5,"t600",2540.714,28.4382556456187,96337.9656725366
"24h","PM",5,"t600",3379.082,32.7962681844398,147761.705985617
"24h","PM",5,"t600",10532.909,57.9027552451023,813179.269127914
"24h","PM",5,"t600",459.952,12.0998871387301,7420.4897189776
"24h","PM",5,"t600",3624.738,33.9674835721762,164164.30462459
"24h","PM",5,"t600",14380.828,67.6576656699643,1297297.67050835
"24h","PM",5,"t600",15666.081,70.6163469747342,1475041.88217372
"24h","PM",5,"t600",13193.837,64.8053142404038,1140041.00376222
"24h","PM",5,"t600",10055.185,56.5744181844317,758488.321482433
"24h","PM",5,"t600",5725.361,42.6900340626605,325887.808148037
"24h","PM",5,"t600",12747.997,63.7009691774097,1082746.35196095
"24h","PM",5,"t600",4343.936,37.184913254567,215371.844457854
"24h","PM",5,"t600",7212.889,47.9159042140114,460816.131240395
"24h","PM",5,"t600",18715.879,77.1845147313864,1926101.38451513
"24h","PM",5,"t600",18927.562,77.619779089847,1958870.90819918
"24h","PM",5,"t600",10518.274,57.8625146341733,811485.044334993
"24h","PM",5,"t600",4574.958,38.1609009363723,232779.358701419
"24h","PM",5,"t600",16744.879,73.0072635335098,1629997.05865298
"24h","PM",5,"t600",398.8,11.2668532701059,5990.96144549097
"24h","PM",5,"t600",17186.537,73.9638062593016,1694908.92391509
"24h","PM",5,"t600",974.263,17.6101545888467,22875.8960535914
"24h","PM",5,"t600",3227.506,32.0522552641386,137931.794904719
"24h","PM",5,"t600",11004.36,59.1844285190409,868382.343757057
"24h","PM",5,"t600",312.036,9.96614989076751,4146.39672975404
"24h","PM",5,"t600",9699.245,55.564067273902,718572.668914743
"24h","PM",5,"t600",9860.751,56.0247670989956,736595.037594917
"24h","PM",5,"t600",10622.808,58.1493319431295,823612.251413509
"24h","PM",5,"t600",17576.452,74.7981178615803,1752914.03771255
"24h","PM",5,"t600",19699.55,79.1868771853764,2079927.79527624
"24h","PM",5,"t600",15700.578,70.6940534712767,1479916.66754927
"24h","PM",5,"t600",8069.55,50.6815305812128,545302.860135501
"24h","PM",5,"t600",2594.027,28.7350733273413,99386.0747441375
"24h","PM",5,"t600",109.239,5.89676637292263,858.875815748927
"24h","PM",5,"t600",101.399,5.68122382494742,768.093886167791
"24h","PM",5,"t600",12768.904,63.7531832846937,1085411.03607554
"24h","PM",5,"t600",16629.89,72.7561570806826,1613235.8520993
"24h","PM",5,"t600",15529.664,70.3082184407521,1455817.34509798
"24h","PM",5,"t600",4883.858,39.4281661267398,256748.75275121
"24h","PM",5,"t600",208.024,8.1373273108249,2257.01250200939
"24h","PM",5,"t600",2802.051,29.8650386721862,111577.815301917
"24h","PM",5,"t600",15508.757,70.2608758522271,1452878.46693248
"24h","PM",5,"t600",337.647,10.3670814668497,4667.21860804986
"24h","PM",5,"t600",16105.127,71.5990303170755,1537481.96844447
"24h","PM",5,"t600",11915.379,61.5855740683379,978420.607942423
"24h","PM",5,"t600",17989.363,75.6716068882437,1815045.34014122
"24h","PM",5,"t600",4793.958,39.0635920692129,249692.292945253
"24h","PM",5,"t600",2542.805,28.4499555384112,96456.9189237996
"24h","PM",5,"t600",10874.214,58.8334073522704,853022.749197015
"24h","PM",5,"t600",12929.888,64.1538087540339,1106002.08261744
"24h","PM",5,"t600",13127.981,64.6433765975523,1131516.02633135
"24h","PM",5,"t600",9484.426,54.9453051732228,694832.907950465
"24h","PM",5,"t600",2928.537,30.5316602751147,119217.462382805
"24h","PM",5,"t600",5746.791,42.7698537422334,327719.214076244
"24h","PM",5,"t600",8210.149,51.1211462483184,559616.303665981
"24h","PM",5,"t600",3820.218,34.8713801960471,177621.69907971
"24h","PM",5,"t600",1827.265,24.1171415009662,58757.8780863506
"24h","PM",5,"t600",11473.198,60.432047371772,924465.126722293
"24h","PM",5,"t600",2206.726,26.5032583260778,77980.5723104965
"24h","PM",5,"t600",8206.491,51.1097565654377,559242.343021941
"24h","PM",5,"t600",494.449,12.5454376134788,8270.77211006265
"24h","PM",5,"t600",1784.929,23.8361185354526,56727.7056284892
"24h","PM",5,"t600",1683.007,23.1455776902743,51938.8923623673
"24h","PM",5,"t600",8662.262,52.5098431850084,606472.025663277
"24h","PM",5,"t600",3972.838,35.5611250047948,188371.451655732
"24h","PM",5,"t600",3080.635,31.3144786995377,128624.638784734
"24h","PM",5,"t600",20913.197,81.5896890348848,2275068.31994038
"24h","PM",5,"t600",1295.707,20.3085289397716,35085.2041426195
"24h","PM",5,"t600",7808.736,49.8557706529472,519080.734807216
"24h","PM",5,"t600",5181.781,40.6129550801137,280596.585317315
"24h","PM",5,"t600",12396.238,62.8159621982119,1038242.15681072
"24h","PM",5,"t600",10123.656,56.766713742508,766248.909572832
"24h","PM",5,"t600",12227.415,62.3867540185573,1017104.97585042
"24h","PM",5,"t600",5960.564,43.5580813217387,346174.308580571
"24h","PM",5,"t600",15998.501,71.3616215652451,1522238.63196426
"24h","PM",5,"t600",381.029,11.0129604386252,5595.00973729189
"24h","PM",5,"t600",108.193,5.86846670910578,846.569358211043
"24h","PM",5,"t600",2345.757,27.3254029006862,85465.0068428066
"24h","PM",5,"t600",115.511,6.06368644167687,933.896646086048
"24h","PM",5,"t600",3685.891,34.2528180548091,168336.205057145
"24h","PM",5,"t600",19096.385,77.9651725828389,1985137.26964445
"24h","PM",5,"t1000",5202.166,40.692761854772,282254.002889322
"24h","PM",5,"t1000",3786.767,34.7183722656252,175293.848518913
"24h","PM",5,"t1000",480.337,12.365112850268,7919.22828154559
"24h","PM",5,"t1000",10885.713,58.864505995204,854376.157534094
"24h","PM",5,"t1000",2010.201,25.2955895664944,67798.9592562089
"24h","PM",5,"t1000",10263.209,57.1566346863639,782147.31669707
"24h","PM",5,"t1000",374.757,10.921943875363,5457.43322786587
"24h","PM",5,"t1000",1726.912,23.4455360819373,53984.5034751073
"24h","PM",5,"t1000",4519.554,37.9291275847665,228563.653722989
"24h","PM",5,"t1000",2441.929,27.8799236379675,90774.3920657844
"24h","PM",5,"t1000",8375.837,51.634404442813,576641.806940103
"24h","PM",5,"t1000",264.995,9.18425436762689,3245.04198153238
"24h","PM",5,"t1000",2263.697,26.8431953095117,81019.8142567408
"24h","PM",5,"t1000",7516.039,48.9124679263164,490170.688693924
"24h","PM",5,"t1000",1386.129,21.0052032655257,38821.2285296532
"24h","PM",5,"t1000",11967.646,61.7204993186858,984865.449052364
"24h","PM",5,"t1000",2716.855,29.4075127446689,106527.930717223
"24h","PM",5,"t1000",7870.934,50.0539319704269,525294.926639627
"24h","PM",5,"t1000",4845.702,39.2738443763858,253745.794989788
"24h","PM",5,"t1000",2529.738,28.3767618810676,95714.3637966509
"24h","PM",5,"t1000",2682.358,29.2202167973508,104505.443050811
"24h","PM",5,"t1000",371.621,10.8761499720033,5389.07430499443
"24h","PM",5,"t1000",946.561,17.3579873307943,21907.191794432
"24h","PM",5,"t1000",2487.924,28.1412651683239,93351.1053368495
"24h","PM",5,"t1000",792.895,15.8866710548717,16795.2827280699
"24h","PM",5,"t1000",10307.114,57.2787594508065,787171.604584053
"24h","PM",5,"t1000",7150.691,47.7088633101383,454868.452656048
"24h","PM",5,"t1000",1309.819,20.4188231005454,35659.9499396444
"24h","PM",5,"t1000",869.205,16.6335968635885,19277.3407490873
"24h","PM",5,"t1000",3125.063,31.5394744383475,131417.126142301
"24h","PM",5,"t1000",2070.308,25.6709856422653,70862.462590756
"24h","PM",5,"t1000",817.983,16.136048947319,17598.6849680998
"24h","PM",5,"t1000",827.914,16.2337060189584,17920.1499799733
"24h","PM",5,"t1000",2391.23,27.588986011437,87962.1480268379
"24h","PM",5,"t1000",1134.723,19.0050927116952,28754.0210894572
"24h","PM",5,"t1000",2105.85,25.8904011907915,72695.0684635042
"24h","PM",5,"t1000",1370.972,20.8900440708287,38186.2206664961
"24h","PM",5,"t1000",361.69,10.729841691927,5174.50192207078
"24h","PM",5,"t1000",7056.61,47.3939735192503,445921.049967569
"24h","PM",5,"t1000",671.635,14.6214930977329,13093.7420222611
"24h","PM",5,"t1000",5661.595,42.4516390739948,320458.650030844
"24h","PM",5,"t1000",3262.003,32.2230942595708,140149.10685867
"24h","PM",5,"t1000",2675.041,29.18033578023,104078.126141177
"24h","PM",5,"t1000",4228.948,36.6894529334681,206877.051472112
"24h","PM",5,"t1000",8632.992,52.4210520778206,603400.697625878
"24h","PM",5,"t1000",9841.935,55.9712891550504,734487.719640282
"24h","PM",5,"t1000",792.895,15.8866710548717,16795.2827280699
"24h","PM",5,"t1000",10382.901,57.4889557703701,795869.515142842
"24h","PM",5,"t1000",8897.987,53.2195192503169,631395.453914092
"24h","PM",5,"t1000",10214.601,57.0211231187429,776597.361639779
"24h","PM",5,"t1000",12869.257,64.0032165671379,1098231.79043887
"24h","PM",5,"t1000",2941.082,30.5969847644698,119984.321526742
"24h","PM",5,"t1000",9072.56,53.7390504288605,650067.67914515
"24h","PM",5,"t1000",5628.667,42.32800907362,317667.023797847
"24h","PM",5,"t1000",363.78,10.760797851272,5219.41738978095
"24h","PM",5,"t1000",594.802,13.759773142094,10912.4541126184
"24h","PM",5,"t1000",1007.191,17.9052744345162,24045.3750172997
"24h","PM",5,"t1000",5944.361,43.4988376091289,344763.725105385
"24h","PM",5,"t1000",6992.844,47.1793532993088,439890.476857269
"24h","PM",5,"t1000",4441.676,37.6009226219953,222681.487450631
"24h","PM",5,"t1000",8657.035,52.4939979953813,605923.17058126
"24h","PM",5,"t1000",11079.625,59.3864813969398,877306.591930093
"24h","PM",5,"t1000",4897.447,39.4829811078286,257821.076503456
"24h","PM",5,"t1000",2343.144,27.3101794199934,85322.2440625081
"24h","PM",5,"t1000",3421.941,33.0036005647512,150581.831893527
"24h","PM",5,"t1000",1352.678,20.7501995224942,37424.4511862512
"24h","PM",5,"t1000",3142.833,31.6290185513977,132539.631014593
"24h","PM",5,"t1000",937.153,17.2715102051557,21581.3968043897
"24h","PM",5,"t1000",1154.585,19.1707021243227,29512.2734829482
"24h","PM",5,"t1000",13784.458,66.23993702507,1217442.1731263
"24h","PM",5,"t1000",5724.839,42.6880879228682,325843.240768353
"24h","PM",5,"t1000",6862.175,46.7364755113525,427618.498456154
"24h","PM",5,"t1000",359.599,10.6987810876662,5129.69464045826
"24h","PM",5,"t1000",2483.743,28.1176092803031,93115.8869689171
"24h","PM",5,"t1000",2009.155,25.28900748103,67746.0477673986
"24h","PM",5,"t1000",9817.369,55.9013918343209,731739.455001486
"24h","PM",5,"t1000",2331.645,27.2430845274724,84694.9357640778
"24h","PM",5,"t1000",2822.435,29.9734709970525,112797.564818088
"24h","PM",5,"t1000",1189.081,19.4549797680005,30844.7290633517
"24h","PM",5,"t1000",3008.506,30.9457137976045,124133.820845835
"24h","PM",5,"t1000",7519.698,48.9243723977782,490528.673694437
"24h","PM",5,"t1000",504.38,12.6707987275223,8521.19661625025
"24h","PM",5,"t1000",2207.249,26.5063988117829,78008.296361212
"24h","PM",5,"t1000",9906.746,56.1552775054288,741754.761074396
"24h","PM",5,"t1000",7183.097,47.8168462836805,457964.060119688
"24h","PM",5,"t1000",3526.476,33.5039128191002,157534.325950199
"24h","PM",5,"t1000",7237.977,47.9991628580218,463222.449047488
"24h","PM",5,"t1000",1754.614,23.6328369570072,55288.6754459763
"24h","PM",5,"t1000",968.513,17.5581110258912,22673.6783786919
"24h","PM",5,"t1000",509.606,12.7362721335003,8653.97426248609
"24h","PM",5,"t1000",10420.534,57.5930463816103,800200.397310863
"24h","PM",5,"t1000",1319.227,20.4920227459513,36044.8395880974
"24h","PM",5,"t1000",1369.926,20.8820733917927,38142.5270311
"24h","PM",5,"t1000",2748.738,29.5795618616818,108408.620950074
"24h","PM",5,"t1000",974.785,17.614871626091,22894.2835173855
"24h","PM",5,"t1000",365.349,10.7839787929763,5253.22115738011
"24h","PM",5,"t1000",6391.247,45.1042914271191,384363.556360935
"24h","PM",5,"t1000",3117.745,31.5025245988331,130955.784740518
"24h","PM",5,"t1000",1586.836,22.474554201415,47551.2422543421
"24h","PM",5,"t1000",104.012,5.75395932221878,797.974422696826
"24h","PM",5,"t1000",1938.072,24.8376222238763,64182.8002382297
"24h","PM",5,"t1000",9367.348,54.6051231637102,682006.921676446
"24h","PM",5,"t1000",2859.022,30.1671173203035,114997.936127105
"24h","PM",5,"t1000",9050.085,53.672446621182,647653.605439547
"24h","PM",5,"t1000",3980.678,35.5961958798173,188929.325096639
"24h","PM",5,"t1000",2115.258,25.9481701325807,73182.7659444031
"24h","PM",5,"t1000",664.318,14.541629446862,12880.3549211739
"24h","PM",5,"t1000",10449.804,57.6738755580282,803574.260669047
"24h","PM",5,"t1000",7312.72,48.2463581101613,470416.143839119
"24h","PM",5,"t1000",9644.887,55.408148166362,712540.437258425
"24h","PM",5,"t1000",6696.488,46.1688025955961,412225.110074371
"24h","PM",5,"t1000",5660.55,42.4477210959276,320369.930199404
"24h","PM",5,"t1000",3180.989,31.8204375605033,134960.615806864
"24h","PM",5,"t1000",2037.902,25.4692825512169,69205.2024662532
"24h","PM",5,"t1000",11089.555,59.4130876985777,878486.271670935
"24h","PM",5,"t1000",1547.112,22.191463327901,45776.9056162075
"24h","PM",5,"t1000",10349.973,57.3977240632005,792086.5257541
"24h","PM",5,"t1000",9598.892,55.275873760715,707449.523246316
"24h","PM",5,"t1000",1451.463,21.4945347083854,41598.0291085829
"24h","PM",5,"t1000",4484.013,37.7796991475136,225872.882818053
"24h","PM",5,"t1000",10887.281,58.8687453234817,854560.763272241
"24h","PM",5,"t1000",1642.762,22.8671682822132,50087.0868021668
"24h","PM",5,"t1000",654.909,14.4382827666846,12607.6817712622
"24h","PM",5,"t1000",2123.098,25.9962128537415,73590.0100231371
"24h","PM",5,"t1000",3487.798,33.3196726336267,154949.716762957
"24h","PM",5,"t1000",1713.322,23.3531010963466,53348.509168793
"24h","PM",5,"t1000",5067.839,40.1639546768962,271392.60787441
"24h","PM",5,"t1000",195.48,7.88816940431729,2055.97247354126
"24h","PM",5,"t1000",3373.332,32.7683524910872,147384.709393952
"24h","PM",5,"t1000",6769.662,46.4203655815283,419000.24653784
"24h","PM",5,"t1000",1198.489,19.5317919603534,31211.5170863626
"24h","PM",5,"t1000",9234.589,54.2167960464659,667559.77118125
"24h","PM",5,"t1000",1218.351,19.6929725572832,31990.6037441847
"24h","PM",5,"t1000",1269.05,20.0985362915198,34008.063307671
"24h","PM",5,"t1000",5458.798,41.6844019997925,303395.640356884
"24h","PM",5,"t1000",10719.503,58.413386991997,834883.302801164
"24h","PM",5,"t1000",8290.641,51.3711299574057,567866.128321595
"24h","PM",5,"t1000",2827.139,29.9984381812746,113079.672695161
"24h","PM",5,"t1000",7116.717,47.5953924059068,451630.584342383
"24h","PM",5,"t1000",2665.633,29.1289776140145,103529.551978904
"24h","PM",5,"t1000",4320.416,37.0841087964458,213625.03598654
"24h","PM",5,"t1000",4597.433,38.2545209742274,234496.79616814
"24h","PM",5,"t1000",1077.752,18.5218551029413,26615.9551745403
"24h","PM",5,"t1000",2629.046,28.9283828278034,101405.398879874
"24h","PM",5,"t1000",9895.247,56.1226776475472,740463.676831811
"24h","PM",5,"t1000",9333.374,54.5060108212915,678299.978990882
"24h","PM",5,"t1000",6444.56,45.2920209319987,389182.861890029
"24h","PM",5,"t1000",3242.141,32.1248429210448,138871.027137172
"24h","PM",5,"t1000",1554.43,22.2438853706062,46102.0836488419
"24h","PM",5,"t1000",3192.487,31.8778947487633,135693.019430394
"24h","PM",5,"t1000",7153.304,47.7175793820061,455117.801951496
"24h","PM",5,"t1000",9746.286,55.6986461897834,723806.580771252
"24h","PM",5,"t1000",837.845,16.3307791176557,18243.5488397763
"24h","PM",5,"t1000",6861.653,46.734697874948,427569.70650364
"24h","PM",5,"t1000",2231.814,26.6534887082984,79314.1723306964
"24h","PM",5,"t1000",2100.623,25.8582495162579,72424.5782314537
"24h","PM",5,"t1000",1081.933,18.557746902264,26770.9850389429
"24h","PM",5,"t1000",3997.927,35.6732349015491,190158.651986994
"24h","PM",5,"t1000",2001.315,25.2396186553583,67349.9032123313
"24h","PM",5,"t1000",2508.308,28.25631317058,94500.7151683615
"24h","PM",5,"t1000",4678.97,38.5922583966962,240762.69236052
"24h","PM",5,"t1000",3092.134,31.3728676025165,129345.48078832
"24h","PM",5,"t1000",4022.492,35.782662990549,191913.967490906
"24h","PM",5,"t1000",1355.291,20.7702316779548,37532.944081396
"24h","PM",5,"t1000",3088.998,31.3569546002471,129148.760061672
"24h","PM",5,"t1000",11009.586,59.1984802726443,869001.012841307
"24h","PM",5,"t1000",11229.109,59.7857542206785,895121.001054946
"24h","PM",5,"t1000",1385.084,20.9972838813736,38777.3359300645
"24h","PM",5,"t1000",2286.172,26.9761218324015,82229.4058691
"24h","PM",5,"t1000",7706.815,49.5293388355784,508951.26863749
"24h","PM",5,"t1000",974.785,17.614871626091,22894.2835173855
"24h","PM",5,"t1000",1822.038,24.0826225399673,58505.9378766359
"24h","PM",5,"t1000",8179.312,51.0250514138076,556466.420439432
"24h","PM",5,"t1000",1467.666,21.6141758440108,42296.5213390346
"24h","PM",5,"t1000",11818.162,61.3338226521191,966470.736242684
"24h","PM",5,"t1000",7237.455,47.997431986621,463172.338824973
"24h","PM",5,"t1000",12128.63,62.1342323913743,1004804.15334533
"24h","PM",5,"t1000",9366.302,54.6020743523816,681892.690947814
"24h","PM",5,"t1000",10630.126,58.169357888663,824463.471594108
"24h","PM",5,"t1000",384.687,11.0656981337096,5675.77362394979
"24h","PM",5,"t1000",1437.874,21.3936791900466,41015.220095612
"24h","PM",5,"t1000",6554.321,45.6760897135693,399167.672010041
"24h","PM",5,"t1000",15649.878,70.5798192472197,1472754.08064139
"24h","PM",5,"t1000",2180.592,26.3458533992218,76599.4095406877
"24h","PM",5,"t1000",8465.736,51.91076441955,585950.436178805
"24h","PM",5,"t1000",4420.769,37.5123243379403,221111.09406815
"24h","PM",5,"t1000",3163.218,31.7314286087866,133831.234854705
"24h","PM",5,"t1000",1926.05,24.7604676103722,63586.5315212765
"24h","PM",5,"t1000",2434.089,27.8351323429801,90337.5859327894
"24h","PM",5,"t1000",5387.714,41.4121072891831,297488.786948579
"24h","PM",5,"t1000",1987.203,25.1504743643949,66638.7974777983
"24h","PM",5,"t1000",2883.065,30.2936972324355,116451.597615242
"24h","PM",5,"t1000",5011.912,39.9417217741446,266912.526213995
"24h","PM",5,"t1000",3222.802,32.0288891130007,137630.357188209
"24h","PM",5,"t1000",2239.132,26.6971506357979,79704.5923965805
"24h","PM",5,"t1000",11035.72,59.2686998099012,872097.034488164
"24h","PM",5,"t1000",10508.343,57.8351922648333,810336.05038642
"24h","PM",5,"t1000",6490.555,45.4533587682982,393356.700027163
"24h","PM",5,"t1000",7174.734,47.7890025313249,457164.508383443
"24h","PM",5,"t1000",2914.948,30.4607413913658,118388.636263039
"24h","PM",5,"t1000",8761.047,52.8084072229114,616875.916900088
"24h","PM",5,"t1000",7194.073,47.853365167226,459014.136411575
"24h","PM",5,"t1000",1084.024,18.575671079681,26848.6310219735
"24h","PM",5,"t1000",3378.036,32.7911917240705,147693.101502416
"24h","PM",5,"t1000",13141.047,64.6755376854792,1133205.7073002
